Latitude,Longitude,Depth,Magnitude,Root Mean Square,Damage_Potential,Magnitude Type_MD,Magnitude Type_MH,Magnitude Type_ML,Magnitude Type_MS,Magnitude Type_MW,Magnitude Type_MWB,Magnitude Type_MWC,Magnitude Type_MWR,Magnitude Type_MWW,Magnitude Type_nan,Status_Reviewed
-10.43,161.298,89.5,5.7,0.81,5.164285714285715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14.178,144.88,154.1,6.0,1.15,5.159714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.425,100.575,75.0,5.9,0.9470999999999999,5.325714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-16.85,-73.788,33.0,5.7,1.19,5.325714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-22.805,-174.592,22.3,5.5,0.79,5.236285714285715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-5.055,104.154,21.4,5.7,1.37,5.3588571428571425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-55.976,-27.727,87.4,5.5,0.98,5.050285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-15.722,-179.359,33.0,6.0,1.0461,5.505714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-4.9,102.448,33.0,5.7,1.26,5.325714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18.013,146.968,10.0,5.6,0.93,5.331428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.09,146.223,91.5,5.5,1.04,5.038571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16.759,-61.13,77.0,5.9,0.9035,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-15.198,167.391,124.0,6.0,0.9496000000000001,5.2457142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.992,-38.015,33.0,5.5,0.9586000000000002,5.2057142857142855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.19,159.409,35.0,5.8,0.9110000000000007,5.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19.248,-155.489,10.9,5.8,1.0893000000000002,5.448857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-18.855,-177.721,430.0,6.5,0.9836999999999999,4.671428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.441,123.946,31.0,5.6,1.1100999999999999,5.271428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-22.925,-70.237,26.0,6.8,1.13,6.005714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-3.17,-80.829,56.9,5.6,1.0,5.1974285714285715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
36.405,140.839,32.0,6.3,0.8,5.688571428571429,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-11.315,162.435,39.2,6.1,1.2,5.548,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-19.55,-176.118,30.0,5.6,1.1016000000000004,5.274285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.28,140.311,12.0,5.7,0.99,5.385714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-28.337,-69.294,89.5,5.6,0.85,5.104285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-17.662,-178.595,552.4,5.8,0.79,3.9017142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-11.518,116.173,38.1,5.5,1.3,5.191142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13.292,-92.404,27.5,6.0,1.1503999999999994,5.521428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13.837,144.935,105.0,5.7,1.2,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.351,-109.194,10.0,5.9,1.06,5.511428571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
37.898,21.08,36.8,5.5,1.4,5.194857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-27.431,178.304,621.0,5.5,1.0178999999999998,3.5257142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-32.031,-178.073,10.0,5.6,1.3,5.331428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-19.302,-69.248,110.0,5.6,0.89,5.045714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11.426,-86.301,52.5,6.8,1.3,5.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
16.773,122.327,37.0,7.0,1.1066,6.094285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-19.731,-174.465,74.0,5.7,0.66,5.208571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-6.509,152.66,30.5,5.6,1.0,5.272857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-11.547,166.279,45.0,5.7,1.16,5.291428571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
36.237,141.305,47.0,5.8,0.79,5.345714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
53.113,173.497,10.0,7.6,1.1126000000000003,6.531428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-55.835,147.248,10.0,6.4,1.2971000000000001,5.811428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-21.126,-174.091,25.7,5.5,1.2,5.226571428571428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
39.2732,73.9776,17.0,6.6,0.88,5.911428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.143,67.789,10.0,5.6,1.29,5.331428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-11.16,162.173,15.0,5.7,0.9837000000000004,5.377142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-17.46,-173.451,47.0,5.7,0.78,5.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
39.684,143.366,34.9,6.1,1.0576000000000003,5.560285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.276,126.959,30.7,6.4,1.2,5.752285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5.659,126.234,68.9,5.6,1.1,5.163142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-18.235,168.09,59.1,5.6,1.04,5.191142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-16.995,-177.048,411.4,5.6,1.1,4.184571428571429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-24.269,-69.148,96.9,5.6,1.1,5.083142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
50.833,157.349,47.0,5.6,0.8710000000000001,5.225714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.045,-67.973,35.3,5.7,1.0,5.319142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-30.945,-178.064,33.0,5.6,1.4,5.265714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.734,36.362,8.0,5.9,1.16,5.517142857142858,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
44.571,149.473,52.1,5.5,0.8,5.151142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27.802,129.986,28.6,5.7,1.2,5.338285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-5.516,149.432,142.3,5.9,1.0,5.133428571428572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-11.656,166.356,82.9,5.5,0.96,5.063142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-32.0722,-178.3241,10.0,6.0,1.32,5.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-9.017,110.503,33.0,5.6,1.3,5.265714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-23.09,39.479,33.0,5.7,1.0,5.325714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-14.692,167.28,125.0,5.9,1.1,5.182857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.344,127.441,40.9,5.6,1.1,5.243142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-6.706,131.616,26.3,5.5,1.1,5.224857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2.205,-99.035,10.0,5.7,1.05,5.3914285714285715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-7.182,146.036,168.0,5.7,0.8,4.9399999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.368,-79.341,10.0,6.2,1.3,5.691428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
54.601,168.487,23.2,6.0,1.3,5.533714285714285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-14.624,177.766,10.0,5.7,0.92,5.3914285714285715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47.666,154.548,10.0,5.6,0.77,5.331428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66.938,-18.456,10.0,5.8,0.94,5.451428571428572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-20.879,-175.672,85.0,6.1,0.94,5.417142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-6.055,148.161,95.0,5.5,0.9935999999999998,5.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.57,122.235,35.0,6.1,0.9838999999999993,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17.884,-100.909,85.5,5.5,0.93,5.055714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51.334,-179.272,33.0,6.2,0.91,5.6257142857142854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51.606,159.363,43.0,5.5,0.9406000000000005,5.177142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-12.499,166.458,79.0,5.7,1.0333000000000003,5.194285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-16.522,-177.004,407.9,6.2,0.82,4.554571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-17.373,-171.921,9.3,6.0,1.0,5.573428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-36.36,-97.337,10.0,5.6,0.9396000000000007,5.331428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41.32,139.81,170.0,5.7,0.7977,4.934285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49.037,141.847,605.7,7.2,0.8,4.589428571428572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23.095,121.814,34.5,5.6,1.1,5.261428571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-20.206,173.088,20.7,5.8,1.08,5.420857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-58.011,157.724,15.0,5.6,1.0816,5.317142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-37.75,-72.893,31.9,5.9,0.9,5.448857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-56.082,-27.403,109.3,5.6,0.73,5.047714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-47.676,136.547,10.0,5.7,1.2,5.3914285714285715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
39.906,24.578,10.0,5.5,1.0,5.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46.399,141.18,17.5,6.8,0.9543000000000008,6.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.175,-173.332,33.0,5.7,1.3,5.325714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.11,68.094,10.0,6.0,1.1,5.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37.601,143.488,28.6,5.6,0.84,5.2782857142857145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-15.561,-173.905,88.5,5.5,1.1,5.047142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-16.906,168.264,18.2,5.7,1.1,5.367999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5.099,118.643,55.2,5.7,1.1,5.2622857142857145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
46.477,153.673,33.0,5.9,1.0,5.445714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-30.7179,-71.8037,20.71,5.5,0.67,5.240828571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-30.991,-177.806,33.0,5.8,1.2,5.385714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-9.809,118.787,34.2,6.3,1.2,5.6822857142857135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
11.429,57.52,10.0,6.7,1.1,5.991428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-42.369,83.973,10.0,5.6,1.0175999999999998,5.331428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.091,126.643,18.0,6.3,1.090299999999999,5.728571428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.003,-17.376,11.1,6.6,1.0,5.928285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-10.902,166.259,152.8,5.9,0.89,5.103428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-16.817,167.887,10.0,5.5,1.2,5.271428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29.645,140.951,84.0,6.1,0.84,5.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-4.5049,153.5216,94.54,7.9,0.97,6.469885714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7.44,-72.1,18.6,5.8,1.0347000000000002,5.426857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52.638,-167.155,27.6,5.9,1.1059000000000005,5.461142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52.123,-131.395,17.0,6.6,1.16,5.911428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-23.41,-175.952,50.0,5.7,1.2,5.277142857142858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39.642,143.181,13.0,5.7,0.92,5.382857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-3.684,141.734,27.6,5.8,1.1,5.401142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.125,123.212,55.0,5.6,1.0794999999999995,5.202857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-21.277,170.102,150.0,7.1,1.2,5.831428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-25.516,178.046,604.6,6.4,0.95,4.112571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19.334,-155.024,5.0,7.1,1.0002000000000002,6.2457142857142856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-21.763,-179.451,595.3,5.5,0.83,3.599142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23.247,122.075,33.0,7.0,1.1533000000000007,6.105714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-15.339,-173.152,33.0,6.2,1.1194999999999997,5.6257142857142854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41.083,114.5,30.3,5.7,0.9,5.333428571428572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.837,90.373,33.0,5.9,1.3,5.445714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-36.644,177.584,28.0,5.6,1.0,5.279999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-5.311,153.701,71.9,6.7,1.09,5.814571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
12.534,-87.03,76.2,6.5,1.2,5.6822857142857135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
31.355,97.787,12.1,5.5,0.68,5.265428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16.78,-60.698,30.0,5.9,0.9705000000000001,5.454285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42.981,140.708,159.4,5.8,0.8063999999999997,5.024571428571429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.597,140.226,33.0,6.3,0.94,5.685714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.058,126.469,54.0,5.8,1.068599999999999,5.325714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-25.451,-179.058,383.0,5.5,1.1,4.2057142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27.6814,-111.6319,10.0,5.5,1.29,5.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.89,50.194,32.9,5.9,1.1,5.446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
39.4745,73.341,13.59,5.5,0.81,5.261171428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
35.655,80.663,33.0,5.5,1.0,5.2057142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.948,99.391,10.0,6.3,0.91,5.751428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-6.3,131.05,33.0,5.7,1.0180999999999996,5.325714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.231,-170.801,33.0,5.5,1.0,5.2057142857142855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18.068,-105.847,35.0,6.3,1.2,5.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-21.444,169.895,10.0,5.7,1.03,5.3914285714285715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-19.553,-176.032,228.9,5.6,0.75,4.706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27.346,139.942,463.9,5.8,1.0,4.154571428571429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-26.748,-63.361,573.1,5.8,0.84,3.8425714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-3.629,69.61,20.0,5.9,1.048,5.482857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-28.194,-112.648,10.0,6.0,1.0,5.571428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24.315,-110.154,15.0,5.9,1.1307999999999998,5.497142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.15,147.758,43.6,5.5,1.07,5.175428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16.396,-97.782,20.0,6.3,0.92,5.722857142857142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-22.173,-179.624,560.0,5.6,0.9258999999999997,3.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51.494,159.442,33.0,5.8,0.9,5.385714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-14.009,-74.467,101.0,5.5,0.9,5.011428571428572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14.238,-90.701,108.0,5.8,1.1,5.171428571428572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-10.072,160.804,42.6,5.6,1.0,5.238285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.622,29.863,29.3,6.6,1.0414,5.876285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-27.277,-71.235,19.8,5.7,1.0027000000000004,5.363428571428572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-5.563,151.865,28.0,6.2,1.08,5.64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-12.67,166.894,96.5,5.5,1.1,5.024285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-20.399,-178.385,559.0,5.7,0.9314999999999994,3.822857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-59.624,-25.709,33.0,6.3,1.1,5.685714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-6.414,147.645,29.2,5.6,1.3,5.276571428571429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
36.502,71.082,208.8,6.2,1.0,5.123428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
45.447,150.683,33.0,5.5,0.78,5.2057142857142855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-22.038,169.377,10.0,5.5,0.92,5.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-21.216,-179.255,632.8,6.0,1.0,3.792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
52.215,172.763,20.5,5.7,0.8603999999999996,5.361428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.846,-179.892,520.8,5.5,1.02,3.812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5.827,-82.616,10.0,6.3,1.09,5.751428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
52.281,160.072,30.0,6.1,1.0,5.574285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-14.86,166.833,23.8,5.8,1.1,5.412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.905,99.637,28.9,6.1,1.0563999999999998,5.577428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36.366,28.042,74.6,5.5,1.0,5.086857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51.752,175.5,35.0,5.6,0.9704999999999997,5.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-13.21,167.047,202.0,5.6,0.8960000000000005,4.782857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-15.358,-173.239,2.3,5.5,1.0,5.293428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-6.825,71.495,10.0,5.6,1.0,5.331428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.981,97.883,44.6,5.9,0.81,5.412571428571429,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23.5904,121.4366,10.0,6.3,1.29,5.751428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-20.825,-126.913,33.0,5.5,1.0188000000000001,5.2057142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.527,138.766,30.0,5.7,0.87,5.3342857142857145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.283,-84.033,37.8,5.5,1.2,5.192,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
22.913,-108.023,10.0,5.9,1.2,5.511428571428572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13.564,-90.599,33.0,6.1,1.4,5.565714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
